TopDepth,BottomDepth,HorizonDepth,ksat_r,dbthirdbar_r,dbfifteenbar_r,COKEY,CHKEY
107,142,,141.0,1.6,,3041540,8095147
142,152,,,,,3041540,8178464
0,15,,42.0,1.6,,3041540,8261779
25,76,,14.0,1.33,,3041542,8178470
76,152,,14.0,1.33,,3041542,8261786
0,25,,4.0,1.15,,3041542,8095153
0,25,,4.0,1.15,,3041543,8095156
25,76,,14.0,1.33,,3041543,8178473
76,152,,14.0,1.33,,3041543,8261789
99,152,,4.0,1.38,,3041544,8011844
0,69,,4.0,1.38,,3041544,8178477
69,99,,4.0,1.38,,3041544,8261793
97,140,,4.0,1.45,,3041545,8011848
0,8,,4.0,1.18,,3041545,8095164
140,178,,0.42,1.45,,3041545,8095165
8,43,,4.0,1.23,,3041545,8178481
43,97,,4.0,1.33,,3041545,8261797
10,69,,4.0,1.38,,3041546,8011852
69,104,,14.0,1.55,,3041546,8095169
104,152,,,,,3041546,8178486
0,10,,4.0,1.13,,3041546,8261801
0,28,,4.0,1.18,,3041547,8095172
28,48,,4.0,1.3,,3041547,8178489
48,152,,1.4,1.45,,3041547,8261805
112,170,,1.4,1.55,,3041548,8011860
0,13,,4.0,1.33,,3041548,8095176
13,33,,4.0,1.45,,3041548,8178493
33,112,,4.0,1.55,,3041548,8261809
0,8,,1.4,1.33,,3041549,8095180
8,38,,1.4,1.38,,3041549,8178497
38,152,,141.0,1.65,,3041549,8261813
0,5,,14.0,1.4,,3041550,8011866
5,20,,14.0,1.4,,3041550,8095183
20,91,,14.0,1.4,,3041550,8178500
91,117,,,,,3041550,8261816
0,13,,4.0,1.15,,3041551,8178503
13,61,,4.0,1.2,,3041551,8261819
61,86,,4.0,1.38,,3041551,8011870
86,152,,42.0,1.45,,3041551,8095187
0,10,,14.11,1.08,,3041552,8011873
10,165,,14.11,1.23,,3041552,8095190
23,84,,0.42,1.3,,3041553,8011877
84,132,,0.42,1.33,,3041553,8095194
0,15,,4.0,1.43,,3041553,8178510
132,152,,4.0,1.43,,3041553,8178511
15,23,,1.41,1.35,,3041553,8261826
0,5,,4.0,1.2,,3041554,8011880
5,41,,4.0,1.23,,3041554,8095197
41,152,,4.0,1.3,,3041554,8178514
30,38,,1.41,1.45,,3041555,8011883
38,48,,0.0,,,3041555,8095200
0,23,,4.0,1.2,,3041555,8178516
23,30,,1.41,1.45,,3041555,8261832
23,61,,0.42,1.3,,3041556,8011887
61,74,,1.41,1.35,,3041556,8095204
74,76,,,,,3041556,8178521
0,23,,4.23,1.28,,3041556,8261836
76,86,,,,,3041556,8261837
0,13,,4.23,1.45,,3041557,8011891
13,53,,14.11,1.4,,3041557,8095208
53,152,,0.0,,,3041557,8178525
56,66,,,,,3041558,8011895
0,8,,4.23,1.3,,3041558,8095212
8,25,,1.41,1.4,,3041558,8178528
25,56,,4.23,1.5,,3041558,8261844
76,97,,,,,3041559,8011900
0,8,,1.41,1.45,,3041559,8095216
97,152,,141.14,1.65,,3041559,8095217
8,51,,1.41,1.45,,3041559,8178533
51,76,,4.23,1.45,,3041559,8261849
10,28,,1.41,1.45,,3041560,8011903
28,43,,0.0,1.4,,3041560,8095220
43,152,,,,,3041560,8178537
0,10,,4.23,1.45,,3041560,8261852
15,30,,1.41,1.5,,3041561,8011907
30,51,,,,,3041561,8095224
0,5,,4.23,1.35,,3041561,8178540
5,15,,1.41,1.45,,3041561,8261856
0,152,,,,,3041562,8095227
33,66,,14.11,1.65,,3041563,8011914
66,86,,,,,3041563,8095231
86,97,,,,,3041563,8178548
0,33,,14.11,1.65,,3041563,8261863
0,23,,14.11,1.38,,3041564,8178551
23,53,,1.41,1.3,,3041564,8261867
53,61,,,,,3041564,8011918
61,71,,,,,3041564,8095235
33,71,,4.23,1.5,,3041572,8011949
71,81,,,,,3041572,8095266
0,13,,4.23,1.35,,3041572,8178582
13,33,,1.41,1.4,,3041572,8261898
145,152,,,,,3041573,8011952
0,18,,4.23,1.3,,3041573,8095268
18,76,,0.0,1.5,,3041573,8178585
76,145,,0.42,1.45,,3041573,8261901
0,51,,4.23,1.4,,3041574,8011955
51,152,,1.41,1.4,,3041574,8095272
0,13,,4.23,1.45,,3041575,8095275
13,74,,1.41,1.35,,3041575,8178592
74,84,,,,,3041575,8261908
0,10,,1.41,1.25,,3041576,8095279
10,33,,1.41,1.2,,3041576,8178596
33,152,,1.41,1.4,,3041576,8261912
15,46,,0.42,1.3,,3041577,8011965
46,86,,,,,3041577,8095282
86,152,,,,,3041577,8178598
0,15,,1.41,1.3,,3041577,8261914
0,20,,4.0,1.3,,3041578,8011968
20,132,,1.41,1.55,,3041578,8095285
132,152,,14.11,1.55,,3041578,8178602
0,13,,4.0,1.3,,3041579,8095288
13,76,,4.0,1.53,,3041579,8178605
76,152,,141.14,1.68,,3041579,8261921
0,20,,14.11,1.65,,3041580,8095292
20,81,,14.11,1.65,,3041580,8178609
81,91,,,,,3041580,8261925
0,20,,4.0,1.3,,3041581,8095295
20,43,,1.41,1.3,,3041581,8178612
43,152,,1.41,1.45,,3041581,8261928
79,104,,4.0,1.55,,3041582,8178616
64,79,,4.0,1.55,,3041582,8261931
13,25,,4.0,1.55,,3041582,8011982
0,13,,4.0,1.55,,3041582,8095298
104,152,,4.0,1.55,,3041582,8095299
25,64,,4.0,1.45,,3041582,8178615
152,163,,0.42,1.55,,3041583,8011985
0,56,,4.0,1.4,,3041583,8178618
56,152,,0.42,1.55,,3041583,8261934
0,20,,1.4114,1.2,,3042753,8015735
20,48,,0.4234,1.25,,3042753,8099052
48,152,,0.0,1.33,,3042753,8182368
0,152,,,,,3042754,8015738
64,152,,4.2343,1.25,,3042755,7932424
0,30,,4.2343,1.28,,3042755,8099057
30,64,,4.2343,1.3,,3042755,8182373
48,58,,,,,3042756,7932427
0,23,,1.4114,1.55,,3042756,8099060
23,48,,1.4114,1.55,,3042756,8182376
0,23,,4.2343,1.25,,3042757,7932430
23,160,,1.4114,1.48,,3042757,8015747
0,43,,4.2343,1.23,,3042758,7932433
43,112,,1.4114,1.4,,3042758,8015750
112,142,,4.2343,1.45,,3042758,8099067
142,152,,,,,3042758,8182383
15,152,,141.1433,1.65,,3042759,7932437
0,15,,141.1433,1.65,,3042759,8182386
0,15,,42.343,1.58,,3042760,8015756
15,81,,42.343,1.58,,3042760,8099073
81,163,,14.1143,1.58,,3042760,8182389
0,33,,4.2343,1.45,,3042761,7932442
33,152,,4.2343,1.53,,3042761,8015759
0,18,,4.2343,1.45,,3042762,7932445
18,71,,4.2343,1.5,,3042762,8015762
71,152,,141.1433,1.65,,3042762,8099079
0,18,,4.2343,,,3042763,7932448
18,76,,4.2343,,,3042763,8015765
76,86,,,,,3042763,8099082
0,56,,4.2343,1.24,,3042764,8099084
56,152,,4.2343,1.4,,3042764,8182400
0,15,,42.343,1.58,,3042765,8015770
15,81,,42.343,1.58,,3042765,8099087
81,163,,14.1143,1.58,,3042765,8182403
0,152,,,,,3042766,8015772
58,81,,4.2343,1.6,,3042767,8099093
0,13,,4.2343,1.55,,3042767,8182408
81,152,,141.1433,1.65,,3042767,8182409
13,38,,4.2343,1.55,,3042767,7932459
38,58,,1.4114,1.6,,3042767,8015776
0,13,,4.2343,0.75,,3042768,7932463
13,28,,4.2343,0.9,,3042768,8015780
28,64,,4.2343,1.1,,3042768,8099097
64,165,,,,,3042768,8182413
61,81,,4.2343,1.48,,3042769,7932467
81,152,,1.4114,1.58,,3042769,8015784
0,25,,4.2343,1.3,,3042769,8099100
25,61,,4.2343,1.38,,3042769,8182416
0,41,,4.2343,1.3,,3042770,8015787
41,132,,4.2343,1.33,,3042770,8099104
132,142,,,,,3042770,8182420
64,165,,,,,3042771,7932473
0,15,,4.2343,0.75,,3042771,8015789
15,30,,4.2343,0.9,,3042771,8099106
30,64,,4.2343,1.1,,3042771,8182422
0,10,,4.2343,1.55,,3042772,7932476
10,33,,1.4114,1.55,,3042772,8015793
33,43,,,,,3042772,8099110
0,36,,4.2343,,,3042773,7932479
127,152,,14.1143,,,3042773,7932480
36,64,,0.4234,,,3042773,8015796
64,99,,0.4234,,,3042773,8099113
99,127,,,,,3042773,8182429
33,46,,14.1143,1.2,,3042774,7932483
46,127,,14.1143,1.48,,3042774,8015800
127,137,,,,,3042774,8099117
0,33,,4.2343,0.73,,3042774,8182432
0,25,,,,,3042775,7932486
25,76,,,,,3042775,8015803
76,86,,,,,3042775,8099120
104,114,,,,,3042776,7932490
0,30,,4.2343,1.08,,3042776,8015806
30,51,,14.1143,1.48,,3042776,8099123
51,104,,,,,3042776,8182439
0,23,,4.2343,1.3,,3042777,7932493
23,117,,4.2343,1.4,,3042777,8015810
117,152,,14.1143,1.4,,3042777,8099127
0,46,,4.2343,1.28,,3042778,8015813
46,91,,1.4114,1.48,,3042778,8099130
91,152,,1.4114,1.48,,3042778,8182446
36,102,,4.2343,1.5,,3042779,7932500
102,122,,42.343,1.5,,3042779,8015817
0,10,,4.2343,0.75,,3042779,8099133
122,152,,42.343,1.5,,3042779,8099134
10,36,,4.2343,0.75,,3042779,8182449
0,5,,4.2343,0.78,,3042780,7932504
5,38,,4.2343,0.78,,3042780,8015821
38,61,,4.2343,1.45,,3042780,8099138
61,157,,4.2343,1.45,,3042780,8182454
36,102,,4.2343,1.5,,3042782,7932511
102,122,,42.343,1.5,,3042782,8015828
0,10,,4.2343,0.75,,3042782,8099144
122,152,,42.343,1.5,,3042782,8099145
10,36,,4.2343,0.75,,3042782,8182460
76,109,,1.4114,1.33,,3042783,7932515
109,119,,,,,3042783,8015832
0,20,,4.2343,1.25,,3042783,8099148
20,76,,1.4114,1.38,,3042783,8182464
0,28,,4.2343,1.33,,3042784,7932518
28,81,,1.4114,1.3,,3042784,8015835
81,152,,0.4234,1.38,,3042784,8099152
56,71,,4.2343,1.23,,3042785,8099155
71,160,,42.343,1.55,,3042785,8182471
0,56,,4.2343,0.9,,3042785,8015838
0,23,,4.2343,1.4,,3042786,7932524
23,51,,4.2343,1.4,,3042786,8015841
51,84,,4.2343,1.4,,3042786,8099158
84,152,,0.0,1.63,,3042786,8182474
0,23,,1.4114,1.35,,3042787,8015843
23,48,,1.4114,1.55,,3042787,8099160
48,58,,,,,3042787,8182476
36,69,,4.2343,1.53,,3042788,7932529
69,152,,4.2343,1.53,,3042788,8015846
0,36,,4.2343,1.53,,3042788,8182478
76,152,,4.2343,1.3,,3042789,7932533
0,23,,4.2343,1.2,,3042789,8099166
23,76,,4.2343,1.3,,3042789,8182482
69,152,,4.2343,1.25,,3042790,7932537
0,10,,4.2343,1.25,,3042790,8099170
10,69,,4.2343,1.25,,3042790,8182486
0,53,,4.2343,,,3042791,8099173
53,152,,1.4114,,,3042791,8182489
0,152,,,,,3042792,8015859
0,152,,,,,3042793,8099179
0,8,,4.2343,0.8,,3042794,8182498
112,152,,14.1143,1.5,,3042794,8182499
8,28,,4.2343,0.8,,3042794,7932549
28,64,,4.2343,1.4,,3042794,8015866
64,112,,14.1143,1.5,,3042794,8099183
15,152,,1.4114,1.5,,3042795,7932553
0,15,,4.2343,1.3,,3042795,8182502
0,51,,14.1143,1.25,,3042796,8099189
51,152,,42.343,1.4,,3042796,8182505
0,15,,14.1143,,,3042797,8015875
15,104,,14.1143,,,3042797,8099192
104,114,,,,,3042797,8182508
66,152,,14.1143,1.5,,3042798,7932562
0,5,,4.2343,0.75,,3042798,8015878
5,38,,4.2343,0.75,,3042798,8099195
38,66,,4.2343,1.4,,3042798,8182511
0,8,,4.2343,0.75,,3042799,7932565
8,38,,4.2343,0.75,,3042799,8015882
38,79,,14.1143,1.25,,3042799,8099199
79,152,,42.343,1.5,,3042799,8182515
61,152,,141.1433,,,3042800,7932569
0,8,,14.1143,0.75,,3042800,8099202
8,61,,14.1143,0.75,,3042800,8182518
66,152,,14.1143,1.5,,3042801,7932573
0,5,,4.2343,0.75,,3042801,8015889
5,38,,4.2343,0.75,,3042801,8099206
38,66,,4.2343,1.4,,3042801,8182522
0,152,,,,,3042802,7932576
0,41,,4.2343,0.93,,3043271,7934101
41,97,,4.2343,1.43,,3043271,8017418
97,152,,4.2343,1.43,,3043271,8100735
23,41,,14.1143,1.48,,3043354,7934369
41,86,,14.1143,1.48,,3043354,8017686
86,152,,14.1143,1.53,,3043354,8101003
0,23,,4.2343,0.8,,3043354,8184318
79,97,,4.2343,1.35,,3043360,7934390
97,152,,4.2343,1.38,,3043360,8017707
0,36,,4.2343,1.23,,3043360,8101023
36,79,,4.2343,1.35,,3043360,8184339
30,61,,14.1143,1.55,,3043397,7934511
61,91,,14.1143,1.58,,3043397,8017828
91,152,,14.1143,1.6,,3043397,8101145
0,30,,4.2343,0.9,,3043397,8184460
30,48,,14.1143,1.6,,3043422,7934598
48,58,,,,,3043422,8017915
0,13,,14.1143,1.4,,3043422,8101231
13,30,,14.1143,1.5,,3043422,8184547
46,124,,14.1143,1.45,,3043448,7934682
124,160,,14.1143,1.55,,3043448,8017999
0,18,,14.1143,1.35,,3043448,8101315
18,46,,14.1143,1.45,,3043448,8184631
76,152,,14.1143,1.68,,3043449,8184635
0,8,,14.1143,1.4,,3043449,7934685
8,43,,14.1143,1.53,,3043449,8018002
43,76,,14.1143,1.6,,3043449,8101319
30,61,,14.1143,1.55,,3043457,7934713
61,91,,14.1143,1.58,,3043457,8018030
91,152,,14.1143,1.6,,3043457,8101347
0,30,,4.2343,0.9,,3043457,8184662
0,10,,4.2343,1.4,,3043482,7934797
10,48,,4.2343,1.58,,3043482,8018114
48,117,,4.2343,1.58,,3043482,8101431
117,178,,4.2343,1.58,,3043482,8184747
71,81,,4.2343,1.35,,3044235,7937217
81,91,,14.1143,,,3044235,8020534
0,33,,4.2343,1.25,,3044235,8103850
33,71,,4.2343,1.35,,3044235,8187166
18,152,,4.2343,1.3,,3044236,7937220
0,18,,4.2343,1.25,,3044236,8187169
30,48,,0.4234,1.3,,3045252,8023745
48,58,,,,,3045252,8107062
0,13,,4.2343,1.45,,3045252,8190377
13,30,,1.4114,1.5,,3045252,7940428
46,64,,1.4114,1.5,,3045253,7940433
64,152,,4.2343,1.4,,3045253,8023750
0,20,,4.2343,1.3,,3045253,8107066
152,213,,141.1433,1.68,,3045253,8107067
20,46,,4.2343,1.4,,3045253,8190382
58,91,,0.4234,1.3,,3045254,7940438
91,127,,,,,3045254,8023755
0,33,,4.2343,1.45,,3045254,8107071
33,58,,0.4234,1.3,,3045254,8190387
86,97,,,,,3045620,7941595
0,33,,14.1143,1.65,,3045620,8024911
33,66,,14.1143,1.65,,3045620,8108228
66,86,,,,,3045620,8191544
127,137,,,,,3046519,8194387
0,38,,4.2343,1.28,,3046519,7944437
38,69,,14.1143,1.4,,3046519,8027754
69,127,,42.343,1.5,,3046519,8111071
18,71,,4.2343,,,3046520,7944441
71,81,,,,,3046520,8027758
0,18,,4.2343,,,3046520,8194390
0,20,,4.0,1.2,,3047729,7948366
20,43,,4.0,1.2,,3047729,8031683
43,56,,0.42,1.3,,3047729,8115000
56,66,,,,,3047729,8198316
0,18,,4.0,1.2,,3047768,8115135
18,41,,4.0,1.23,,3047768,8198451
41,152,,4.0,1.3,,3047768,7948502
0,8,,4.0,1.3,,3047769,8031821
8,66,,4.0,1.3,,3047769,8115138
66,152,,4.0,1.3,,3047769,8198454
0,23,,4.0,1.3,,3047770,7948507
23,36,,4.0,1.38,,3047770,8031824
36,61,,4.0,1.38,,3047770,8115141
61,71,,,,,3047770,8198457
0,23,,4.0,1.45,,3047771,8031827
23,89,,4.0,1.45,,3047771,8115144
89,99,,0.0,,,3047771,8198460
0,20,,4.0,1.5,,3047772,7948514
20,56,,4.0,1.55,,3047772,8031831
56,152,,4.0,1.55,,3047772,8115148
0,36,,14.11,1.65,,3047773,7948517
36,152,,4.0,1.6,,3047773,8031834
0,23,,4.0,1.33,,3047774,8115153
23,152,,4.0,1.35,,3047774,8198469
0,20,,4.0,1.3,,3047775,8031838
20,33,,4.0,1.3,,3047775,8115155
33,43,,,,,3047775,8198471
25,66,,4.0,1.3,,3047776,7948524
66,152,,4.0,1.25,,3047776,8031841
0,25,,4.0,1.28,,3047776,8198473
0,23,,4.0,1.4,,3047777,7948527
23,74,,4.0,1.48,,3047777,8031844
74,84,,,,,3047777,8115161
20,152,,4.0,1.35,,3047778,7948530
0,20,,4.0,1.3,,3047778,8198479
0,20,,4.0,1.4,,3047779,7948532
20,41,,4.0,1.45,,3047779,8031849
41,152,,4.0,1.55,,3047779,8115166
0,10,,1.41,1.5,,3047781,7948539
10,66,,1.41,1.45,,3047781,8031856
66,152,,1.41,1.45,,3047781,8115173
0,8,,4.0,1.4,,3047782,7948542
69,152,,42.34,1.65,,3047782,7948543
8,25,,1.41,1.38,,3047782,8031859
25,41,,1.41,1.43,,3047782,8115176
41,69,,14.11,1.55,,3047782,8198492
0,36,,4.0,1.55,,3047785,7948551
36,152,,4.0,1.55,,3047785,8031868
0,36,,4.0,1.55,,3047786,7948554
36,56,,4.0,1.38,,3047786,8031871
56,99,,,,,3047786,8115188
99,183,,4.0,1.53,,3047786,8198504
0,38,,4.0,1.48,,3047787,8031874
38,48,,4.0,1.55,,3047787,8115191
48,58,,,,,3047787,8198507
0,23,,4.0,1.45,,3047789,7948563
23,81,,4.0,1.5,,3047789,8031880
81,152,,141.14,1.65,,3047789,8115197
0,48,,42.34,1.5,,3047790,8031882
48,58,,,,,3047790,8115199
25,56,,1.41,1.45,,3047792,7948570
56,94,,4.0,1.5,,3047792,8031887
94,104,,,,,3047792,8115204
0,25,,4.0,1.4,,3047792,8198519
0,152,,,,,3047793,8198522
0,8,,4.0,1.35,,3047794,8031893
8,30,,4.0,1.4,,3047794,8115210
30,56,,,,,3047794,8198526
20,43,,1.41,1.35,,3047796,7948583
43,79,,1.41,1.35,,3047796,8031900
79,137,,1.41,1.45,,3047796,8115217
0,20,,4.0,1.4,,3047796,8198532
137,155,,4.0,1.45,,3047796,8198533
0,20,,4.0,1.4,,3047797,7948588
137,155,,4.0,1.45,,3047797,7948589
20,43,,1.41,1.35,,3047797,8031905
43,79,,1.41,1.35,,3047797,8115222
79,137,,1.41,1.45,,3047797,8198538
20,46,,14.11,1.45,,3047798,7948594
0,20,,14.11,1.45,,3047798,8031910
91,152,,14.11,1.45,,3047798,8115227
46,91,,14.11,1.45,,3047798,8198543
132,152,,42.34,1.65,,3047802,7948607
89,132,,42.34,1.65,,3047802,8031924
58,89,,42.34,1.65,,3047802,8115241
0,25,,42.34,1.6,,3047802,8198556
25,58,,42.34,1.65,,3047802,8198557
25,41,,4.0,1.38,,3047804,7948616
41,56,,4.0,1.4,,3047804,8031933
56,152,,4.0,1.45,,3047804,8115250
0,25,,4.0,1.3,,3047804,8198565
0,18,,42.34,1.65,,3047805,7948618
18,152,,42.34,1.65,,3047805,8031935
0,15,,14.11,1.55,,3047806,7948621
15,91,,14.11,1.55,,3047806,8031938
91,117,,,,,3047806,8115255
99,109,,,,,3047470,7947567
0,15,,4.2343,1.35,,3047470,8030883
15,84,,4.2343,1.45,,3047470,8114200
84,99,,4.2343,1.45,,3047470,8197516
18,36,,4.2343,1.38,,3046969,7945861
36,51,,1.4114,1.38,,3046969,8029178
51,97,,4.2343,1.38,,3046969,8112495
0,18,,4.2343,1.23,,3046969,8195810
97,107,,,,,3046969,8195811
0,15,,4.2343,0.8,,3046962,7945839
15,33,,4.2343,0.8,,3046962,8029156
33,69,,14.1143,1.45,,3046962,8112473
69,79,,0.4234,,,3046962,8195789
0,53,,4.2343,1.23,,3046960,7945832
53,157,,1.4114,1.3,,3046960,8029149
0,18,,14.1143,1.35,,3046959,8029146
18,152,,141.1433,1.45,,3046959,8112463
23,74,,4.2343,1.35,,3046958,7945826
74,89,,4.2343,1.35,,3046958,8029143
89,99,,,,,3046958,8112460
0,23,,4.2343,1.25,,3046958,8195775
122,152,,1.4114,1.28,,3046957,7945824
0,20,,1.4114,1.2,,3046957,8112457
20,122,,0.4234,1.28,,3046957,8195773
0,94,,4.2343,1.15,,3046956,8029138
94,152,,0.4234,1.65,,3046956,8112455
0,41,,4.2343,1.23,,3046528,8027781
41,94,,1.4114,1.18,,3046528,8111098
94,104,,,,,3046528,8194414
38,58,,4.2343,1.48,,3045309,7940612
58,69,,,,,3045309,8023929
0,15,,14.1143,1.38,,3045309,8107245
15,38,,1.4114,1.45,,3045309,8190561
0,15,,4.2343,1.2,,3043584,7935132
15,46,,4.2343,1.5,,3043584,8018449
46,71,,1.4114,1.5,,3043584,8101766
71,152,,4.2343,1.5,,3043584,8185082
25,61,,4.2343,1.6,,3043578,7935112
61,71,,,,,3043578,8018429
0,10,,4.2343,1.3,,3043578,8101745
10,25,,4.2343,1.5,,3043578,8185061
36,56,,14.1143,1.4,,3043572,8018407
56,152,,14.1143,1.4,,3043572,8101724
0,8,,14.1143,1.3,,3043572,8185039
8,36,,14.1143,1.4,,3043572,7935090
25,43,,14.1143,1.43,,3043552,7935025
43,132,,14.1143,1.43,,3043552,8018342
132,152,,14.1143,1.55,,3043552,8101659
0,25,,4.2343,0.88,,3043552,8184974
23,51,,4.2343,1.28,,3043551,7935022
51,152,,1.4114,1.48,,3043551,8018339
0,23,,4.2343,0.88,,3043551,8184971
0,13,,4.0,1.3,,3047808,7948626
13,76,,4.0,1.53,,3047808,8031943
76,152,,141.14,1.68,,3047808,8115260
0,30,,4.0,1.28,,3047809,7948629
30,64,,4.0,1.3,,3047809,8031946
64,152,,4.0,1.25,,3047809,8115263
0,10,,141.14,1.58,,3047810,7948632
10,114,,42.34,1.6,,3047810,8031949
114,124,,,,,3047810,8115266
0,15,,42.34,1.65,,3047811,7948635
15,152,,42.34,1.65,,3047811,8031952
0,20,,14.11,1.55,,3047814,7948642
20,114,,14.11,1.55,,3047814,8031959
114,124,,,,,3047814,8115276
15,61,,4.0,1.55,,3047815,7948645
61,152,,4.0,1.55,,3047815,8031962
0,15,,4.0,1.5,,3047815,8198594
33,104,,1.41,1.55,,3047817,7948650
104,147,,4.0,1.55,,3047817,8031967
147,198,,14.11,1.8,,3047817,8115284
0,33,,1.41,1.48,,3047817,8198599
0,46,,0.14,1.35,,3047818,8031970
46,76,,1.41,1.4,,3047818,8115287
76,152,,141.14,1.85,,3047818,8198603
0,8,,4.0,1.3,,3047821,7948663
8,36,,4.0,1.35,,3047821,8031980
36,117,,1.41,1.38,,3047821,8115297
117,127,,,,,3047821,8198613
15,79,,4.0,1.55,,3047822,7948666
79,89,,,,,3047822,8031983
0,15,,4.0,1.55,,3047822,8198615
64,152,,4.0,1.5,,3047827,7948681
0,25,,14.11,1.33,,3047827,8115314
25,64,,4.0,1.5,,3047827,8198630
43,64,,4.0,1.55,,3047828,8115318
64,74,,,,,3047828,8198634
0,13,,4.0,1.55,,3047828,7948684
13,43,,4.0,1.55,,3047828,8032001
0,28,,4.0,1.63,,3047829,7948687
28,41,,,,,3047829,8032004
41,152,,42.0,1.58,,3047829,8115321
130,140,,,,,3047834,7948703
0,8,,4.0,1.43,,3047834,8032020
8,36,,1.41,1.48,,3047834,8115337
46,130,,42.0,1.58,,3047834,8198652
36,46,,,,,3047834,8198653
64,97,,4.0,1.45,,3047835,7948708
0,8,,4.0,1.4,,3047835,8032024
97,185,,,,,3047835,8032025
8,23,,4.0,1.45,,3047835,8115341
23,64,,1.41,1.48,,3047835,8198657
36,56,,4.0,1.38,,3047841,7948727
56,99,,,,,3047841,8032044
99,183,,4.0,1.53,,3047841,8115361
0,36,,4.0,1.55,,3047841,8198676
69,124,,141.14,1.38,,3047842,7948730
124,160,,141.14,1.38,,3047842,8032047
0,8,,4.0,1.38,,3047842,8115363
8,69,,4.0,1.38,,3047842,8198679
145,170,,,,,3047844,7948736
61,97,,0.42,1.45,,3047844,8032052
97,137,,4.0,1.45,,3047844,8115369
0,23,,1.41,1.43,,3047844,8198684
137,145,,42.34,1.7,,3047844,8198685
23,61,,1.41,1.55,,3047844,7948735
36,117,,1.41,1.38,,3047845,7948739
117,127,,,,,3047845,8032056
0,8,,4.0,1.3,,3047845,8115372
8,36,,4.0,1.35,,3047845,8198688
0,13,,4.0,1.35,,3047846,7948742
13,58,,4.0,1.5,,3047846,8032059
58,152,,4.0,1.5,,3047846,8115376
8,23,,4.0,1.53,,3047847,7948746
23,53,,14.11,1.58,,3047847,8032063
53,152,,42.0,1.6,,3047847,8115380
0,8,,4.0,1.45,,3047847,8198695
0,5,,4.0,1.63,,3047848,7948749
5,41,,4.0,1.63,,3047848,8032066
41,94,,4.0,1.58,,3047848,8115383
94,152,,4.0,1.58,,3047848,8198699
99,112,,4.0,1.35,,3047849,7948753
0,13,,4.0,1.28,,3047849,8032069
112,152,,141.0,1.43,,3047849,8032070
13,56,,4.0,1.28,,3047849,8115386
56,99,,4.0,1.28,,3047849,8198702
137,152,,141.0,1.68,,3047851,7948760
0,8,,4.0,1.53,,3047851,8032076
8,41,,4.0,1.6,,3047851,8115393
41,137,,4.0,1.63,,3047851,8198709
0,18,,4.0,1.63,,3047852,7948763
18,114,,4.0,1.63,,3047852,8032080
114,152,,4.0,1.58,,3047852,8115397
30,36,,,,,3047853,7948767
36,152,,141.0,1.55,,3047853,8032084
0,8,,4.0,1.33,,3047853,8115400
8,30,,4.0,1.35,,3047853,8198716
18,69,,1.41,1.35,,3047854,7948770
69,79,,1.41,1.5,,3047854,8032087
79,84,,0.0,,,3047854,8115404
0,18,,4.0,1.4,,3047854,8198719
84,109,,0.0,,,3047854,8198720
0,15,,1.41,1.3,,3047855,7948774
97,119,,,,,3047855,7948775
15,43,,1.41,1.28,,3047855,8032091
119,130,,,,,3047855,8032092
43,58,,0.42,1.23,,3047855,8115408
58,97,,1.41,1.28,,3047855,8198724
0,15,,4.0,1.35,,3047856,7948778
15,48,,4.0,1.45,,3047856,8032095
48,155,,4.0,1.45,,3047856,8115412
18,155,,42.0,1.5,,3047858,8032101
0,18,,42.0,1.5,,3047858,7948784
56,89,,4.0,1.35,,3047859,7948787
0,5,,14.11,1.38,,3047859,8032103
89,114,,,,,3047859,8032104
5,25,,1.41,1.55,,3047859,8115420
25,56,,0.42,1.4,,3047859,8198736
0,25,,4.0,1.35,,3047868,8032131
25,152,,,,,3047868,8115448
53,76,,4.0,1.55,,3047869,7948818
76,104,,,,,3047869,8032135
0,18,,4.0,1.4,,3047869,8115451
104,152,,14.11,1.65,,3047869,8115452
18,53,,1.41,1.45,,3047869,8198767
0,15,,14.11,1.55,,3047870,7948823
15,43,,14.11,1.5,,3047870,8032140
43,152,,141.14,1.58,,3047870,8115457
0,10,,4.0,1.35,,3047871,8198775
10,69,,4.0,1.35,,3047871,7948826
69,109,,,,,3047871,8032143
109,152,,4.0,1.35,,3047871,8115460
0,5,5.0,4.0,1.35,,3047873,7948830
58,81,23.0,4.0,1.35,,3047873,7948831
5,25,20.0,4.0,1.35,,3047873,8032147
81,94,13.0,4.0,1.35,,3047873,8032148
25,33,8.0,4.0,1.35,,3047873,8115464
94,124,30.0,4.0,1.35,,3047873,8115465
33,58,25.0,4.0,1.35,,3047873,8198780
124,183,59.0,4.0,1.35,,3047873,8198781
0,38,,42.34,1.58,,3047874,7948835
38,56,,14.11,1.45,,3047874,8032152
56,152,,42.34,1.5,,3047874,8115469
13,43,,141.14,1.5,,3047875,7948839
43,53,,,,,3047875,8032156
0,13,,42.34,1.45,,3047875,8198788
76,155,,4.0,1.38,,3047876,7948843
0,36,,4.0,1.33,,3047876,8115476
36,76,,1.41,1.38,,3047876,8198792
10,81,,0.0,1.48,,3047877,7948846
81,91,,,,,3047877,8032163
0,10,,1.41,1.3,,3047877,8198795
23,64,,1.41,1.38,,3047878,7948850
64,94,,42.34,1.4,,3047878,8032167
94,152,,141.14,1.63,,3047878,8115484
0,23,,4.0,1.3,,3047878,8198799
0,20,,14.11,1.65,,3047879,8032170
